dia;id_partido;url
11;179538;https://www.tutiempo.net/clima/09-2016/ws-80140.html
11;214411;https://www.tutiempo.net/clima/09-2017/ws-84820.html
05;214493;https://www.tutiempo.net/clima/11-2017/ws-80290.html
08;179813;https://www.tutiempo.net/clima/04-2017/ws-84820.html
23;214547;https://www.tutiempo.net/clima/12-2017/ws-80020.html
21;214393;https://www.tutiempo.net/clima/08-2017/ws-84820.html
01;214677;https://www.tutiempo.net/clima/04-2018/ws-82210.html
04;179646;https://www.tutiempo.net/clima/12-2016/ws-80143.html
19;214499;https://www.tutiempo.net/clima/11-2017/ws-81810.html
30;179606;https://www.tutiempo.net/clima/10-2016/ws-600300.html
21;179516;https://www.tutiempo.net/clima/08-2016/ws-80290.html
17;214616;https://www.tutiempo.net/clima/02-2018/ws-80800.html
04;214650;https://www.tutiempo.net/clima/03-2018/ws-80143.html
15;214464;https://www.tutiempo.net/clima/10-2017/ws-84820.html
25;214403;https://www.tutiempo.net/clima/08-2017/ws-83910.html
13;179778;https://www.tutiempo.net/clima/03-2017/ws-80850.html
09;214532;https://www.tutiempo.net/clima/12-2017/ws-82210.html
18;179785;https://www.tutiempo.net/clima/03-2017/ws-83910.html
18;179735;https://www.tutiempo.net/clima/02-2017/ws-82210.html
10;179530;https://www.tutiempo.net/clima/09-2016/ws-80450.html
10;214661;https://www.tutiempo.net/clima/03-2018/ws-82240.html
27;214404;https://www.tutiempo.net/clima/08-2017/ws-82210.html
04;179766;https://www.tutiempo.net/clima/03-2017/ws-82860.html
03;179790;https://www.tutiempo.net/clima/04-2017/ws-80450.html
11;214607;https://www.tutiempo.net/clima/02-2018/ws-81810.html
01;179751;https://www.tutiempo.net/clima/03-2017/ws-81810.html
12;179773;https://www.tutiempo.net/clima/03-2017/ws-80020.html
29;179851;https://www.tutiempo.net/clima/04-2017/ws-81810.html
14;179870;https://www.tutiempo.net/clima/05-2017/ws-80800.html
25;214444;https://www.tutiempo.net/clima/09-2017/ws-83910.html
11;214660;https://www.tutiempo.net/clima/03-2018/ws-81810.html
10;214611;https://www.tutiempo.net/clima/02-2018/ws-84820.html
13;214460;https://www.tutiempo.net/clima/10-2017/ws-81810.html
29;214589;https://www.tutiempo.net/clima/01-2018/ws-80450.html
31;214682;https://www.tutiempo.net/clima/03-2018/ws-600300.html
14;214705;https://www.tutiempo.net/clima/04-2018/ws-83910.html
01;179573;https://www.tutiempo.net/clima/10-2016/ws-80020.html
29;214479;https://www.tutiempo.net/clima/10-2017/ws-80250.html
06;214560;https://www.tutiempo.net/clima/01-2018/ws-600300.html
21;179598;https://www.tutiempo.net/clima/10-2016/ws-80850.html
16;214420;https://www.tutiempo.net/clima/09-2017/ws-82240.html
14;214569;https://www.tutiempo.net/clima/01-2018/ws-81810.html
17;179662;https://www.tutiempo.net/clima/12-2016/ws-82210.html
28;214591;https://www.tutiempo.net/clima/01-2018/ws-82210.html
28;179708;https://www.tutiempo.net/clima/01-2017/ws-80250.html
03;214655;https://www.tutiempo.net/clima/03-2018/ws-82860.html
26;179843;https://www.tutiempo.net/clima/04-2017/ws-81810.html
05;179807;https://www.tutiempo.net/clima/04-2017/ws-80140.html
04;179801;https://www.tutiempo.net/clima/04-2017/ws-80250.html
04;179710;https://www.tutiempo.net/clima/02-2017/ws-82210.html
19;214427;https://www.tutiempo.net/clima/09-2017/ws-81810.html
09;214606;https://www.tutiempo.net/clima/02-2018/ws-80250.html
19;214496;https://www.tutiempo.net/clima/11-2017/ws-80250.html
06;179806;https://www.tutiempo.net/clima/04-2017/ws-80143.html
28;179757;https://www.tutiempo.net/clima/02-2017/ws-80143.html
01;214683;https://www.tutiempo.net/clima/04-2018/ws-82210.html
08;214562;https://www.tutiempo.net/clima/01-2018/ws-84820.html
26;214508;https://www.tutiempo.net/clima/11-2017/ws-80020.html
18;214419;https://www.tutiempo.net/clima/09-2017/ws-81810.html
01;179579;https://www.tutiempo.net/clima/10-2016/ws-84190.html
23;179594;https://www.tutiempo.net/clima/10-2016/ws-82210.html
11;214608;https://www.tutiempo.net/clima/02-2018/ws-80450.html
11;179539;https://www.tutiempo.net/clima/09-2016/ws-84190.html
25;179563;https://www.tutiempo.net/clima/09-2016/ws-81810.html
22;179558;https://www.tutiempo.net/clima/09-2016/ws-80850.html
16;214621;https://www.tutiempo.net/clima/02-2018/ws-81840.html
11;214657;https://www.tutiempo.net/clima/03-2018/ws-80250.html
21;179555;https://www.tutiempo.net/clima/09-2016/ws-82210.html
30;179705;https://www.tutiempo.net/clima/01-2017/ws-600300.html
18;214667;https://www.tutiempo.net/clima/03-2018/ws-80450.html
23;214437;https://www.tutiempo.net/clima/09-2017/ws-82210.html
01;214524;https://www.tutiempo.net/clima/12-2017/ws-84820.html
16;214537;https://www.tutiempo.net/clima/12-2017/ws-82210.html
21;179559;https://www.tutiempo.net/clima/09-2016/ws-84190.html
02;214518;https://www.tutiempo.net/clima/12-2017/ws-81810.html
30;179853;https://www.tutiempo.net/clima/04-2017/ws-83910.html
19;214762;https://www.tutiempo.net/clima/05-2018/ws-84820.html
28;214476;https://www.tutiempo.net/clima/10-2017/ws-80800.html
18;214503;https://www.tutiempo.net/clima/11-2017/ws-82210.html
28;214485;https://www.tutiempo.net/clima/10-2017/ws-83910.html
23;214555;https://www.tutiempo.net/clima/12-2017/ws-80143.html
22;214472;https://www.tutiempo.net/clima/10-2017/ws-82210.html
09;179816;https://www.tutiempo.net/clima/04-2017/ws-600300.html
16;179828;https://www.tutiempo.net/clima/04-2017/ws-82210.html
05;179765;https://www.tutiempo.net/clima/03-2017/ws-600300.html
20;179512;https://www.tutiempo.net/clima/08-2016/ws-81810.html
01;214451;https://www.tutiempo.net/clima/10-2017/ws-82210.html
21;214431;https://www.tutiempo.net/clima/09-2017/ws-80143.html
18;214712;https://www.tutiempo.net/clima/04-2018/ws-82210.html
28;179525;https://www.tutiempo.net/clima/08-2016/ws-600300.html
02;179577;https://www.tutiempo.net/clima/10-2016/ws-80143.html
18;214505;https://www.tutiempo.net/clima/11-2017/ws-83910.html
25;179639;https://www.tutiempo.net/clima/11-2016/ws-80250.html
25;214512;https://www.tutiempo.net/clima/11-2017/ws-82210.html
16;214463;https://www.tutiempo.net/clima/10-2017/ws-600300.html
26;214513;https://www.tutiempo.net/clima/11-2017/ws-80290.html
04;214646;https://www.tutiempo.net/clima/03-2018/ws-81810.html
21;214435;https://www.tutiempo.net/clima/09-2017/ws-82860.html
05;179800;https://www.tutiempo.net/clima/04-2017/ws-80800.html
26;214514;https://www.tutiempo.net/clima/11-2017/ws-80143.html
08;179670;https://www.tutiempo.net/clima/01-2017/ws-80250.html
26;179746;https://www.tutiempo.net/clima/02-2017/ws-82860.html
01;214455;https://www.tutiempo.net/clima/10-2017/ws-82860.html
30;214731;https://www.tutiempo.net/clima/04-2018/ws-83910.html
15;179584;https://www.tutiempo.net/clima/10-2016/ws-83910.html
10;214612;https://www.tutiempo.net/clima/02-2018/ws-82210.html
18;214625;https://www.tutiempo.net/clima/02-2018/ws-80290.html
01;214678;https://www.tutiempo.net/clima/04-2018/ws-80250.html
19;179628;https://www.tutiempo.net/clima/11-2016/ws-80250.html
25;179748;https://www.tutiempo.net/clima/02-2017/ws-80250.html
19;214763;https://www.tutiempo.net/clima/05-2018/ws-83910.html
19;179661;https://www.tutiempo.net/clima/12-2016/ws-80250.html
14;179684;https://www.tutiempo.net/clima/01-2017/ws-80020.html
10;179534;https://www.tutiempo.net/clima/09-2016/ws-84820.html
10;214415;https://www.tutiempo.net/clima/09-2017/ws-82860.html
12;214753;https://www.tutiempo.net/clima/05-2018/ws-83910.html
13;214571;https://www.tutiempo.net/clima/01-2018/ws-81840.html
01;179578;https://www.tutiempo.net/clima/10-2016/ws-80850.html
09;179652;https://www.tutiempo.net/clima/12-2016/ws-84820.html
21;214543;https://www.tutiempo.net/clima/02-2018/ws-82210.html
17;214623;https://www.tutiempo.net/clima/02-2018/ws-84820.html
22;179833;https://www.tutiempo.net/clima/04-2017/ws-84820.html
17;179739;https://www.tutiempo.net/clima/02-2017/ws-84190.html
30;179859;https://www.tutiempo.net/clima/04-2017/ws-80250.html
05;214492;https://www.tutiempo.net/clima/11-2017/ws-82210.html
18;179541;https://www.tutiempo.net/clima/09-2016/ws-80250.html
25;179749;https://www.tutiempo.net/clima/02-2017/ws-82210.html
28;214587;https://www.tutiempo.net/clima/01-2018/ws-82210.html
17;214538;https://www.tutiempo.net/clima/12-2017/ws-81810.html
22;179599;https://www.tutiempo.net/clima/10-2016/ws-84190.html
22;179838;https://www.tutiempo.net/clima/04-2017/ws-80850.html
01;214643;https://www.tutiempo.net/clima/03-2018/ws-600300.html
17;214715;https://www.tutiempo.net/clima/04-2018/ws-82860.html
22;179553;https://www.tutiempo.net/clima/09-2016/ws-80020.html
15;214459;https://www.tutiempo.net/clima/10-2017/ws-80250.html
30;179858;https://www.tutiempo.net/clima/04-2017/ws-80850.html
20;214389;https://www.tutiempo.net/clima/08-2017/ws-80020.html
28;214477;https://www.tutiempo.net/clima/10-2017/ws-80250.html
05;179804;https://www.tutiempo.net/clima/04-2017/ws-80020.html
10;179531;https://www.tutiempo.net/clima/09-2016/ws-81810.html
10;214408;https://www.tutiempo.net/clima/09-2017/ws-80450.html
02;214605;https://www.tutiempo.net/clima/02-2018/ws-80290.html
21;179882;https://www.tutiempo.net/clima/05-2017/ws-81810.html
22;214469;https://www.tutiempo.net/clima/10-2017/ws-82210.html
25;214626;https://www.tutiempo.net/clima/02-2018/ws-80250.html
22;179511;https://www.tutiempo.net/clima/08-2016/ws-80450.html
22;179698;https://www.tutiempo.net/clima/01-2017/ws-80850.html
06;179719;https://www.tutiempo.net/clima/02-2017/ws-84190.html
29;179702;https://www.tutiempo.net/clima/01-2017/ws-81810.html
19;179622;https://www.tutiempo.net/clima/11-2016/ws-82210.html
21;179697;https://www.tutiempo.net/clima/01-2017/ws-82860.html
21;214719;https://www.tutiempo.net/clima/04-2018/ws-80450.html
07;214556;https://www.tutiempo.net/clima/01-2018/ws-80250.html
28;179521;https://www.tutiempo.net/clima/08-2016/ws-80250.html
20;214579;https://www.tutiempo.net/clima/01-2018/ws-81810.html
02;179796;https://www.tutiempo.net/clima/04-2017/ws-80143.html
04;214601;https://www.tutiempo.net/clima/02-2018/ws-81840.html
29;214726;https://www.tutiempo.net/clima/04-2018/ws-80800.html
21;214576;https://www.tutiempo.net/clima/01-2018/ws-80800.html
12;179770;https://www.tutiempo.net/clima/03-2017/ws-80450.html
21;179886;https://www.tutiempo.net/clima/05-2017/ws-80143.html
06;179614;https://www.tutiempo.net/clima/11-2016/ws-82210.html
07;179679;https://www.tutiempo.net/clima/01-2017/ws-80250.html
09;214407;https://www.tutiempo.net/clima/09-2017/ws-81810.html
24;179565;https://www.tutiempo.net/clima/09-2016/ws-600300.html
19;214504;https://www.tutiempo.net/clima/11-2017/ws-84820.html
27;214509;https://www.tutiempo.net/clima/11-2017/ws-81810.html
20;214764;https://www.tutiempo.net/clima/05-2018/ws-80143.html
20;179883;https://www.tutiempo.net/clima/05-2017/ws-83910.html
20;214433;https://www.tutiempo.net/clima/09-2017/ws-83910.html
07;214565;https://www.tutiempo.net/clima/01-2018/ws-82860.html
19;214765;https://www.tutiempo.net/clima/05-2018/ws-82860.html
21;179690;https://www.tutiempo.net/clima/01-2017/ws-80800.html
04;214599;https://www.tutiempo.net/clima/02-2018/ws-81810.html
12;214609;https://www.tutiempo.net/clima/02-2018/ws-80020.html
14;214566;https://www.tutiempo.net/clima/01-2018/ws-80800.html
14;214456;https://www.tutiempo.net/clima/10-2017/ws-80800.html
29;179607;https://www.tutiempo.net/clima/10-2016/ws-80140.html
10;214533;https://www.tutiempo.net/clima/12-2017/ws-80290.html
07;179676;https://www.tutiempo.net/clima/01-2017/ws-600300.html
15;179827;https://www.tutiempo.net/clima/04-2017/ws-80140.html
08;179714;https://www.tutiempo.net/clima/03-2017/ws-80020.html
25;214510;https://www.tutiempo.net/clima/11-2017/ws-80143.html
11;179533;https://www.tutiempo.net/clima/09-2016/ws-80020.html
05;179615;https://www.tutiempo.net/clima/11-2016/ws-80290.html
09;179818;https://www.tutiempo.net/clima/04-2017/ws-80850.html
05;214488;https://www.tutiempo.net/clima/11-2017/ws-80450.html
03;214603;https://www.tutiempo.net/clima/02-2018/ws-80143.html
29;214729;https://www.tutiempo.net/clima/04-2018/ws-82240.html
29;179855;https://www.tutiempo.net/clima/04-2017/ws-80290.html
21;214474;https://www.tutiempo.net/clima/10-2017/ws-80143.html
27;214642;https://www.tutiempo.net/clima/02-2018/ws-81840.html
25;179744;https://www.tutiempo.net/clima/02-2017/ws-83910.html
22;179695;https://www.tutiempo.net/clima/01-2017/ws-80290.html
10;179658;https://www.tutiempo.net/clima/12-2016/ws-80850.html
26;179631;https://www.tutiempo.net/clima/11-2016/ws-81810.html
30;214483;https://www.tutiempo.net/clima/10-2017/ws-600300.html
11;214658;https://www.tutiempo.net/clima/03-2018/ws-82210.html
15;214697;https://www.tutiempo.net/clima/04-2018/ws-82210.html
17;179669;https://www.tutiempo.net/clima/12-2016/ws-84190.html
17;214707;https://www.tutiempo.net/clima/04-2018/ws-80450.html
14;179879;https://www.tutiempo.net/clima/05-2017/ws-80250.html
06;214689;https://www.tutiempo.net/clima/04-2018/ws-80020.html
07;179674;https://www.tutiempo.net/clima/01-2017/ws-82210.html
15;179689;https://www.tutiempo.net/clima/01-2017/ws-84190.html
11;179651;https://www.tutiempo.net/clima/12-2016/ws-81810.html
03;214523;https://www.tutiempo.net/clima/12-2017/ws-82210.html
10;179655;https://www.tutiempo.net/clima/12-2016/ws-80290.html
04;179641;https://www.tutiempo.net/clima/12-2016/ws-80250.html
06;179611;https://www.tutiempo.net/clima/11-2016/ws-81810.html
14;179873;https://www.tutiempo.net/clima/05-2017/ws-83910.html
15;179681;https://www.tutiempo.net/clima/01-2017/ws-80450.html
20;214758;https://www.tutiempo.net/clima/05-2018/ws-81810.html
04;179769;https://www.tutiempo.net/clima/03-2017/ws-82210.html
29;214482;https://www.tutiempo.net/clima/10-2017/ws-81840.html
06;179760;https://www.tutiempo.net/clima/03-2017/ws-80800.html
20;214585;https://www.tutiempo.net/clima/01-2018/ws-82860.html
06;179808;https://www.tutiempo.net/clima/04-2017/ws-80250.html
15;179589;https://www.tutiempo.net/clima/10-2016/ws-82210.html
16;214536;https://www.tutiempo.net/clima/12-2017/ws-80250.html
25;179562;https://www.tutiempo.net/clima/09-2016/ws-82210.html
20;214723;https://www.tutiempo.net/clima/04-2018/ws-82210.html
23;214441;https://www.tutiempo.net/clima/09-2017/ws-81840.html
29;179600;https://www.tutiempo.net/clima/10-2016/ws-80800.html
03;179764;https://www.tutiempo.net/clima/03-2017/ws-83910.html
25;179849;https://www.tutiempo.net/clima/04-2017/ws-84190.html
02;214517;https://www.tutiempo.net/clima/12-2017/ws-82210.html
12;179775;https://www.tutiempo.net/clima/03-2017/ws-82210.html
21;179510;https://www.tutiempo.net/clima/08-2016/ws-82210.html
16;214417;https://www.tutiempo.net/clima/09-2017/ws-82210.html
07;179866;https://www.tutiempo.net/clima/05-2017/ws-80143.html
14;214458;https://www.tutiempo.net/clima/10-2017/ws-82210.html
03;179642;https://www.tutiempo.net/clima/12-2016/ws-82210.html
11;214613;https://www.tutiempo.net/clima/02-2018/ws-83910.html
07;214742;https://www.tutiempo.net/clima/05-2018/ws-82210.html
03;214649;https://www.tutiempo.net/clima/03-2018/ws-82210.html
24;214442;https://www.tutiempo.net/clima/09-2017/ws-600300.html
20;179620;https://www.tutiempo.net/clima/11-2016/ws-80800.html
22;214475;https://www.tutiempo.net/clima/10-2017/ws-82860.html
18;179665;https://www.tutiempo.net/clima/12-2016/ws-80020.html
14;179874;https://www.tutiempo.net/clima/05-2017/ws-82210.html
24;179567;https://www.tutiempo.net/clima/09-2016/ws-80140.html
16;214670;https://www.tutiempo.net/clima/03-2018/ws-80143.html
18;214395;https://www.tutiempo.net/clima/08-2017/ws-80143.html
05;179713;https://www.tutiempo.net/clima/02-2017/ws-83910.html
14;214702;https://www.tutiempo.net/clima/04-2018/ws-600300.html
15;214465;https://www.tutiempo.net/clima/10-2017/ws-83910.html
18;179547;https://www.tutiempo.net/clima/09-2016/ws-80850.html
09;179819;https://www.tutiempo.net/clima/04-2017/ws-84190.html
17;179711;https://www.tutiempo.net/clima/05-2017/ws-80450.html
20;179888;https://www.tutiempo.net/clima/05-2017/ws-82210.html
11;179777;https://www.tutiempo.net/clima/03-2017/ws-80143.html
14;179821;https://www.tutiempo.net/clima/04-2017/ws-80250.html
09;214529;https://www.tutiempo.net/clima/12-2017/ws-82240.html
25;214634;https://www.tutiempo.net/clima/02-2018/ws-80143.html
04;179613;https://www.tutiempo.net/clima/11-2016/ws-84820.html
21;214466;https://www.tutiempo.net/clima/10-2017/ws-81810.html
15;214545;https://www.tutiempo.net/clima/12-2017/ws-83910.html
16;214424;https://www.tutiempo.net/clima/09-2017/ws-83910.html
23;214468;https://www.tutiempo.net/clima/10-2017/ws-80020.html
17;179667;https://www.tutiempo.net/clima/12-2016/ws-80140.html
07;179817;https://www.tutiempo.net/clima/04-2017/ws-82860.html
15;214704;https://www.tutiempo.net/clima/04-2018/ws-84820.html
27;214595;https://www.tutiempo.net/clima/01-2018/ws-82860.html
21;179694;https://www.tutiempo.net/clima/01-2017/ws-82210.html
18;214617;https://www.tutiempo.net/clima/02-2018/ws-82210.html
21;179832;https://www.tutiempo.net/clima/04-2017/ws-83910.html
18;214391;https://www.tutiempo.net/clima/08-2017/ws-82210.html
18;179780;https://www.tutiempo.net/clima/03-2017/ws-80800.html
26;179845;https://www.tutiempo.net/clima/04-2017/ws-80020.html
19;214711;https://www.tutiempo.net/clima/04-2018/ws-83910.html
01;214636;https://www.tutiempo.net/clima/03-2018/ws-80800.html
17;214539;https://www.tutiempo.net/clima/12-2017/ws-80450.html
06;214737;https://www.tutiempo.net/clima/05-2018/ws-82210.html
30;179608;https://www.tutiempo.net/clima/10-2016/ws-80250.html
15;214462;https://www.tutiempo.net/clima/10-2017/ws-81840.html
26;179632;https://www.tutiempo.net/clima/11-2016/ws-83910.html
26;179747;https://www.tutiempo.net/clima/02-2017/ws-80140.html
29;179602;https://www.tutiempo.net/clima/10-2016/ws-82210.html
03;214653;https://www.tutiempo.net/clima/03-2018/ws-83910.html
26;179846;https://www.tutiempo.net/clima/04-2017/ws-80143.html
27;214399;https://www.tutiempo.net/clima/08-2017/ws-82240.html
25;214635;https://www.tutiempo.net/clima/02-2018/ws-82860.html
05;214647;https://www.tutiempo.net/clima/03-2018/ws-80450.html
19;179623;https://www.tutiempo.net/clima/11-2016/ws-81810.html
07;214558;https://www.tutiempo.net/clima/01-2018/ws-81810.html
20;179887;https://www.tutiempo.net/clima/05-2017/ws-80140.html
21;179692;https://www.tutiempo.net/clima/01-2017/ws-81810.html
07;214688;https://www.tutiempo.net/clima/04-2018/ws-80450.html
21;214582;https://www.tutiempo.net/clima/01-2018/ws-83910.html
18;179781;https://www.tutiempo.net/clima/03-2017/ws-80250.html
20;214577;https://www.tutiempo.net/clima/01-2018/ws-82210.html
14;179871;https://www.tutiempo.net/clima/05-2017/ws-80250.html
16;179544;https://www.tutiempo.net/clima/09-2016/ws-83910.html
18;214672;https://www.tutiempo.net/clima/03-2018/ws-82210.html
17;179786;https://www.tutiempo.net/clima/03-2017/ws-600300.html
29;179854;https://www.tutiempo.net/clima/04-2017/ws-82210.html
01;179572;https://www.tutiempo.net/clima/10-2016/ws-83910.html
24;179839;https://www.tutiempo.net/clima/04-2017/ws-80250.html
05;214740;https://www.tutiempo.net/clima/05-2018/ws-81840.html
02;179799;https://www.tutiempo.net/clima/04-2017/ws-84190.html
18;179546;https://www.tutiempo.net/clima/09-2016/ws-82860.html
04;214487;https://www.tutiempo.net/clima/11-2017/ws-81810.html
05;214739;https://www.tutiempo.net/clima/05-2018/ws-80450.html
10;214664;https://www.tutiempo.net/clima/03-2018/ws-84820.html
26;179741;https://www.tutiempo.net/clima/02-2017/ws-80250.html
02;179575;https://www.tutiempo.net/clima/10-2016/ws-82210.html
17;214421;https://www.tutiempo.net/clima/09-2017/ws-81840.html
20;214432;https://www.tutiempo.net/clima/09-2017/ws-82210.html
04;179645;https://www.tutiempo.net/clima/12-2016/ws-83910.html
01;179750;https://www.tutiempo.net/clima/03-2017/ws-80450.html
17;179542;https://www.tutiempo.net/clima/09-2016/ws-82210.html
09;179678;https://www.tutiempo.net/clima/01-2017/ws-80850.html
12;214746;https://www.tutiempo.net/clima/05-2018/ws-80800.html
26;179522;https://www.tutiempo.net/clima/08-2016/ws-81810.html
29;214481;https://www.tutiempo.net/clima/10-2017/ws-82240.html
13;214568;https://www.tutiempo.net/clima/01-2018/ws-80250.html
05;179767;https://www.tutiempo.net/clima/03-2017/ws-80140.html
12;179657;https://www.tutiempo.net/clima/12-2016/ws-82860.html
06;179861;https://www.tutiempo.net/clima/05-2017/ws-82210.html
06;214563;https://www.tutiempo.net/clima/01-2018/ws-83910.html
10;179535;https://www.tutiempo.net/clima/09-2016/ws-82210.html
05;179809;https://www.tutiempo.net/clima/04-2017/ws-82210.html
27;179638;https://www.tutiempo.net/clima/11-2016/ws-80850.html
18;179733;https://www.tutiempo.net/clima/02-2017/ws-80020.html
04;179712;https://www.tutiempo.net/clima/02-2017/ws-81810.html
26;214402;https://www.tutiempo.net/clima/08-2017/ws-80143.html
19;214620;https://www.tutiempo.net/clima/02-2018/ws-82240.html
30;214448;https://www.tutiempo.net/clima/09-2017/ws-80020.html
21;179885;https://www.tutiempo.net/clima/05-2017/ws-84820.html
19;214761;https://www.tutiempo.net/clima/05-2018/ws-82210.html
26;179560;https://www.tutiempo.net/clima/09-2016/ws-80800.html
28;179709;https://www.tutiempo.net/clima/01-2017/ws-82210.html
25;214506;https://www.tutiempo.net/clima/11-2017/ws-80800.html
04;179647;https://www.tutiempo.net/clima/12-2016/ws-80140.html
20;214498;https://www.tutiempo.net/clima/11-2017/ws-80250.html
27;179635;https://www.tutiempo.net/clima/11-2016/ws-80290.html
